"","C.Block","number.races","race","percent.pop"
"6085","060750230031","2","Other_Combination",0.051986853899014
"6086","060750230032","2","Other_Combination",0
"6087","060750231021","2","Other_Combination",0
"6088","060750231022","2","Other_Combination",0.00760817879220162
"6089","060750231031","2","Other_Combination",0
"6090","060750231032","2","Other_Combination",0.0606550748079256
"6091","060750232001","2","Other_Combination",0.0659743433109346
"6092","060750232002","2","Other_Combination",0
"6093","060750232003","2","Other_Combination",0.0105857445306987
"6094","060750233001","2","Other_Combination",0
"6095","060750234001","2","Other_Combination",0.0356576862123613
"6096","060750234002","2","Other_Combination",0.00738613048830529
"6097","060750251001","2","Other_Combination",0.0311493018259936
"6098","060750251002","2","Other_Combination",0
"6099","060750251003","2","Other_Combination",0
"6100","060750252001","2","Other_Combination",0.0122369065100343
"6101","060750252002","2","Other_Combination",0.0186915887850467
"6102","060750252003","2","Other_Combination",0.0197278911564626
"6103","060750252004","2","Other_Combination",0.0544593528018942
"6104","060750253001","2","Other_Combination",0
"6105","060750253002","2","Other_Combination",0
"6106","060750253003","2","Other_Combination",0.00680933852140078
"6107","060750253004","2","Other_Combination",0
"6108","060750254011","2","Other_Combination",0.0196211096075778
"6109","060750254012","2","Other_Combination",0.0277207392197125
"6110","060750254013","2","Other_Combination",0
"6111","060750254021","2","Other_Combination",0.0641221374045802
"6112","060750254022","2","Other_Combination",0
"6113","060750254023","2","Other_Combination",0
"6114","060750254031","2","Other_Combination",0
"6115","060750254032","2","Other_Combination",0.0241846830340784
"6116","060750255001","2","Other_Combination",0
"6117","060750255002","2","Other_Combination",0
"6118","060750255003","2","Other_Combination",0
"6119","060750255004","2","Other_Combination",0
"6120","060750255005","2","Other_Combination",0.0157687253613666
"6121","060750255006","2","Other_Combination",0.0178991992463495
"6122","060750256001","2","Other_Combination",0.00442043222003929
"6123","060750256002","2","Other_Combination",0
"6124","060750256003","2","Other_Combination",0.0125786163522013
"6125","060750256004","2","Other_Combination",0.0255827174530984
"6126","060750257011","2","Other_Combination",0.0115303983228512
"6127","060750257012","2","Other_Combination",0.00929800092980009
"6128","060750257013","2","Other_Combination",0
"6129","060750257021","2","Other_Combination",0
"6130","060750257022","2","Other_Combination",0.0093167701863354
"6131","060750257023","2","Other_Combination",0.00145348837209302
"6132","060750258001","2","Other_Combination",0.0237050043898156
"6133","060750258002","2","Other_Combination",0
"6134","060750259001","2","Other_Combination",0.00749250749250749
"6135","060750259002","2","Other_Combination",0.0357388316151203
"6136","060750259003","2","Other_Combination",0
"6137","060750260011","2","Other_Combination",0
"6138","060750260012","2","Other_Combination",0.0108451757666417
"6139","060750260021","2","Other_Combination",0
"6140","060750260022","2","Other_Combination",0.00882352941176471
"6141","060750260031","2","Other_Combination",0
"6142","060750260032","2","Other_Combination",0.0124952669443393
"6143","060750260041","2","Other_Combination",0.0297366185216653
"6144","060750260042","2","Other_Combination",0.0394965277777778
"6145","060750261001","2","Other_Combination",0.0137071651090343
"6146","060750261002","2","Other_Combination",0.00597237775289287
"6147","060750261003","2","Other_Combination",0.0180232558139535
"6148","060750261004","2","Other_Combination",0.0182166826462128
"6149","060750262001","2","Other_Combination",0
"6150","060750262002","2","Other_Combination",0.0131578947368421
"6151","060750262003","2","Other_Combination",0.0046583850931677
"6152","060750262004","2","Other_Combination",0
"6153","060750262005","2","Other_Combination",0
"6154","060750263011","2","Other_Combination",0.0268700072621641
"6155","060750263012","2","Other_Combination",0.00665983606557377
"6156","060750263013","2","Other_Combination",0
"6157","060750263021","2","Other_Combination",0
"6158","060750263022","2","Other_Combination",0
"6159","060750263023","2","Other_Combination",0
"6160","060750263031","2","Other_Combination",0
"6161","060750263032","2","Other_Combination",0.0121396054628225
"6162","060750264011","2","Other_Combination",0.00381517592200085
"6163","060750264012","2","Other_Combination",0.0852390852390852
"6164","060750264021","2","Other_Combination",0.0116144018583043
"6165","060750264022","2","Other_Combination",0.00768245838668374
"6166","060750264023","2","Other_Combination",0
"6167","060750264031","2","Other_Combination",0.0211976682564918
"6168","060750264032","2","Other_Combination",0.025693730729702
"6169","060750264041","2","Other_Combination",0
"6170","060750264042","2","Other_Combination",0.00517687661777394
"6171","060750301011","2","Other_Combination",0
"6172","060750301012","2","Other_Combination",0
"6173","060750301013","2","Other_Combination",0
"6174","060750301014","2","Other_Combination",0.0173564753004005
"6175","060750301021","2","Other_Combination",0.0324607329842932
"6176","060750301022","2","Other_Combination",0.0113722517058378
"6177","060750301023","2","Other_Combination",0
"6178","060750302011","2","Other_Combination",0
"6179","060750302012","2","Other_Combination",0
"6180","060750302013","2","Other_Combination",0
"6181","060750302021","2","Other_Combination",0
"6182","060750302022","2","Other_Combination",0.0118055555555556
"6183","060750302023","2","Other_Combination",0
"6184","060750303011","2","Other_Combination",0.00862745098039216
"6185","060750303012","2","Other_Combination",0.00564971751412429
"6186","060750303013","2","Other_Combination",0.0683371298405467
"6187","060750303014","2","Other_Combination",0.0184552289815448
"6188","060750303021","2","Other_Combination",0
"6189","060750303022","2","Other_Combination",0.0392156862745098
"6190","060750303023","2","Other_Combination",0
"6191","060750304001","2","Other_Combination",0
"6192","060750304002","2","Other_Combination",0
"6193","060750304003","2","Other_Combination",0
"6194","060750304004","2","Other_Combination",0
"6195","060750304005","2","Other_Combination",0
"6196","060750305001","2","Other_Combination",0
"6197","060750305002","2","Other_Combination",0.0194805194805195
"6198","060750305003","2","Other_Combination",0.0170731707317073
"6199","060750306001","2","Other_Combination",0
"6200","060750306002","2","Other_Combination",0.0119402985074627
"6201","060750306003","2","Other_Combination",0.00886917960088692
"6202","060750307001","2","Other_Combination",0.032258064516129
"6203","060750307002","2","Other_Combination",0.0158478605388273
"6204","060750307003","2","Other_Combination",0
"6205","060750308001","2","Other_Combination",0
"6206","060750308002","2","Other_Combination",0
"6207","060750308003","2","Other_Combination",0
"6208","060750308004","2","Other_Combination",0.0257289879931389
"6209","060750308005","2","Other_Combination",0
"6210","060750309001","2","Other_Combination",0
"6211","060750309002","2","Other_Combination",0.0181644359464627
"6212","060750309003","2","Other_Combination",0
"6213","060750309004","2","Other_Combination",0
"6214","060750309005","2","Other_Combination",0
"6215","060750309006","2","Other_Combination",0.0183992640294388
"6216","060750309007","2","Other_Combination",0
"6217","060750310001","2","Other_Combination",0
"6218","060750310002","2","Other_Combination",0.0414120841819416
"6219","060750310003","2","Other_Combination",0.0118675827607745
"6220","060750311001","2","Other_Combination",0.0152827305145186
"6221","060750311002","2","Other_Combination",0
"6222","060750311003","2","Other_Combination",0
"6223","060750311004","2","Other_Combination",0
"6224","060750311005","2","Other_Combination",0.0385964912280702
"6225","060750312011","2","Other_Combination",0
"6226","060750312012","2","Other_Combination",0.00374531835205993
"6227","060750312013","2","Other_Combination",0.035035035035035
"6228","060750312014","2","Other_Combination",0.0219072164948454
"6229","060750312021","2","Other_Combination",0.0459965928449744
"6230","060750312022","2","Other_Combination",0.00553097345132743
"6231","060750313011","2","Other_Combination",0
"6232","060750313012","2","Other_Combination",0.0331230283911672
"6233","060750313013","2","Other_Combination",0
"6234","060750313021","2","Other_Combination",0.0422465208747515
"6235","060750313022","2","Other_Combination",0
"6236","060750313023","2","Other_Combination",0
"6237","060750314001","2","Other_Combination",0.0294464075382803
"6238","060750314002","2","Other_Combination",0.0038265306122449
"6239","060750314003","2","Other_Combination",0.0126582278481013
"6240","060750314004","2","Other_Combination",0
"6241","060750314005","2","Other_Combination",0.0238515901060071
"6242","060750326011","2","Other_Combination",0.00544365813826892
"6243","060750326012","2","Other_Combination",0
"6244","060750326013","2","Other_Combination",0.00859422958870473
"6245","060750326021","2","Other_Combination",0.00451030927835052
"6246","060750326022","2","Other_Combination",0.00385462555066079
"6247","060750326023","2","Other_Combination",0
"6248","060750327001","2","Other_Combination",0.0136239782016349
"6249","060750327002","2","Other_Combination",0.0230998509687034
"6250","060750327003","2","Other_Combination",0
"6251","060750327004","2","Other_Combination",0
"6252","060750327005","2","Other_Combination",0
"6253","060750327006","2","Other_Combination",0
"6254","060750327007","2","Other_Combination",0
"6255","060750328011","2","Other_Combination",0
"6256","060750328012","2","Other_Combination",0.00586940572267058
"6257","060750328013","2","Other_Combination",0
"6258","060750328021","2","Other_Combination",0
"6259","060750328022","2","Other_Combination",0.0353697749196141
"6260","060750328023","2","Other_Combination",0
"6261","060750329011","2","Other_Combination",0
"6262","060750329012","2","Other_Combination",0
"6263","060750329013","2","Other_Combination",0.00759144237405107
"6264","060750329014","2","Other_Combination",0.00813559322033898
"6265","060750329021","2","Other_Combination",0
"6266","060750329022","2","Other_Combination",0
"6267","060750329023","2","Other_Combination",0
"6268","060750330001","2","Other_Combination",0
"6269","060750330002","2","Other_Combination",0.0207736389684814
"6270","060750330003","2","Other_Combination",0
"6271","060750330004","2","Other_Combination",0
"6272","060750330005","2","Other_Combination",0
"6273","060750330006","2","Other_Combination",0
"6274","060750331001","2","Other_Combination",0
"6275","060750331002","2","Other_Combination",0
"6276","060750331003","2","Other_Combination",0
"6277","060750331004","2","Other_Combination",0.00339147286821705
"6278","060750332011","2","Other_Combination",0.00270124257158293
"6279","060750332031","2","Other_Combination",0.0175131348511384
"6280","060750332032","2","Other_Combination",0.0248937462052216
"6281","060750332041","2","Other_Combination",0.0116772823779193
"6282","060750332042","2","Other_Combination",0
"6283","060750332043","2","Other_Combination",0.0134048257372654
"6284","060750351001","2","Other_Combination",0
"6285","060750351002","2","Other_Combination",0.0807291666666667
"6286","060750351003","2","Other_Combination",0
"6287","060750351004","2","Other_Combination",0
"6288","060750351005","2","Other_Combination",0.013262599469496
"6289","060750351006","2","Other_Combination",0
"6290","060750351007","2","Other_Combination",0
"6291","060750352011","2","Other_Combination",0
"6292","060750352012","2","Other_Combination",0
"6293","060750352013","2","Other_Combination",0.016008537886873
"6294","060750352014","2","Other_Combination",0.0224899598393574
"6295","060750352015","2","Other_Combination",0.0201923076923077
"6296","060750352021","2","Other_Combination",0.0123839009287926
